player_id,player_name,team_name,role,position,match_id,match_time,match_duration,series_id,series_type,hero_id,hero_name,outcome,kills,deaths,creep_score,gold_per_min,tower_kills,roshan_kills,team_fight,obs_wards_planted,camps_stacked,runes_grabbed,first_blood,stuns,total
25907144,Cr1t-,Evil Geniuses,Support,Soft Support,6212554150,1633599194,2267,601132,1,27,Shadow Shaman,Win,0.6,1.8,0.252,0.622,2,0,1.875,3.5,1,1.25,0,3.44870375,16.34770375
25907144,Cr1t-,Evil Geniuses,Support,Soft Support,6212858704,1633617746,1655,601162,1,9,Mirana,Win,0,2.4,0.153,0.552,0,0,1.24999998,2,1,2.25,0,0.5174555,10.12245548
25907144,Cr1t-,Evil Geniuses,Support,Soft Support,6213756711,1633687550,1902,601330,1,91,Io,Loss,0.6,1.2,0.156,0.45,0,0,1.5,1.5,0,0.75,0,0,6.156
25907144,Cr1t-,Evil Geniuses,Support,Soft Support,6213705633,1633683966,1786,601330,1,128,Snapfire,Win,1.5,2.4,0.117,0.666,0,0,1.86206889,1,1,2.25,0,0.6522614,11.44733029
25907144,Cr1t-,Evil Geniuses,Support,Soft Support,6214970840,1633765765,2377,601545,1,114,Monkey King,Win,1.8,2.1,0.441,0.836,2,0,2.61290325,2.5,0,0.25,0,2.47828675,15.01819
25907144,Cr1t-,Evil Geniuses,Support,Soft Support,6214921308,1633762811,1283,601545,1,27,Shadow Shaman,Loss,0.3,1.8,0.108,0.462,2,0,1.8,2,0,0,0,2.05494385,10.52494385
25907144,Cr1t-,Evil Geniuses,Support,Soft Support,6216713037,1633863075,2907,601853,1,26,Lion,Loss,1.2,0.6,0.108,0.476,0,0,1.92857139,3,2,2.75,0,5.4703805,17.53295189
25907144,Cr1t-,Evil Geniuses,Support,Soft Support,6215155071,1633778096,1436,601589,1,103,Elder Titan,Win,0.6,2.7,0.081,0.56,0,0,2.8333332,1,0,1.25,0,1.74693,10.7712632
25907144,Cr1t-,Evil Geniuses,Support,Soft Support,6215226977,1633781295,3347,601589,1,107,Earth Spirit,Win,0.3,1.2,0.174,0.622,1,1,2.25,2,1,1,0,1.684911,12.230911
25907144,Cr1t-,Evil Geniuses,Support,Soft Support,6216644781,1633859680,1698,601853,1,128,Snapfire,Win,1.5,3,0.114,0.564,0,0,2.3478261,1.5,1,1,0,0.188410665,11.214236765
94155156,Fly,Evil Geniuses,Support,Hard Support,6222355816,1634216172,2263,602743,1,103,Elder Titan,Loss,0,0.9,0.114,0.432,0,0,1.2,6.5,0,0.75,0,5.4027885,15.2987885
94155156,Fly,Evil Geniuses,Support,Hard Support,6222256714,1634211119,3457,602743,1,103,Elder Titan,Loss,1.8,0.6,0.189,0.634,0,0,2.1315789,11,0.5,1.25,0,5.893793,23.9983719
94155156,Fly,Evil Geniuses,Support,Hard Support,6222200561,1634207943,1348,602743,1,103,Elder Titan,Win,0.3,2.4,0.099,0.53,0,0,2.2105263,2.5,1,0.25,0,0.3986084,9.6881347
94155156,Fly,Evil Geniuses,Support,Hard Support,6220239665,1634067740,2384,602455,1,87,Disruptor,Win,0.6,1.8,0.081,0.602,0,0,2.19512199,7.5,0,0,0,0,12.77812199
94155156,Fly,Evil Geniuses,Support,Hard Support,6215546470,1633794363,2009,601681,1,128,Snapfire,Loss,0,2.4,0.12,0.406,0,0,1.33333335,5,0.5,1.25,0,0.57653875,11.5858721
94155156,Fly,Evil Geniuses,Support,Hard Support,6215646049,1633798029,1960,601681,1,75,Silencer,Loss,1.5,0.9,0.093,0.558,0,0,2.25,4.5,1,0.25,4,0,15.051
94155156,Fly,Evil Geniuses,Support,Hard Support,6213048431,1633627248,2922,601206,1,3,Bane,Loss,0.9,-0.9,0.072,0.614,0,0,1.57142865,8,0,0.75,0,6.8437475,17.85117615
94155156,Fly,Evil Geniuses,Support,Hard Support,6213136339,1633632092,2154,601206,1,111,Oracle,Loss,0.6,0.9,0.051,0.414,0,0,1.5882354,6,1.5,1.5,0,1.65920525,14.21244065
94155156,Fly,Evil Geniuses,Support,Hard Support,6212511010,1633595466,1847,601132,1,3,Bane,Win,0.6,1.5,0.048,0.488,0,0,1.9655172,5.5,0,0.5,0,2.3800762,12.9815934
94155156,Fly,Evil Geniuses,Support,Hard Support,6212747363,1633612984,2717,601162,1,75,Silencer,Win,1.2,0.9,0.153,0.592,0,0,2.21739132,8,1,0.75,0,0,14.81239132
94155156,Fly,Evil Geniuses,Support,Hard Support,6212554150,1633599194,2267,601132,1,85,Undying,Win,0.9,1.5,0.27,0.678,0,0,2.1249999,3.5,1,0.5,0,0,10.4729999
94155156,Fly,Evil Geniuses,Support,Hard Support,6212858704,1633617746,1655,601162,1,30,Witch Doctor,Win,0,2.1,0.159,0.538,0,0,2.0000001,2.5,1,0.25,0,1.760559,10.3075591
94155156,Fly,Evil Geniuses,Support,Hard Support,6213756711,1633687550,1902,601330,1,30,Witch Doctor,Loss,0.6,1.5,0.084,0.454,0,0,1.7142858,4.5,4,0.5,0,1.1376831,14.4899689
94155156,Fly,Evil Geniuses,Support,Hard Support,6213705633,1633683966,1786,601330,1,87,Disruptor,Win,0.9,2.1,0.06,0.566,0,0,2.0689656,4,2,0.25,0,0,11.9449656
94155156,Fly,Evil Geniuses,Support,Hard Support,6214970840,1633765765,2377,601545,1,75,Silencer,Win,0,0,0.123,0.534,0,0,2.2258065,6,0.5,0.25,0,0,9.6328065
94155156,Fly,Evil Geniuses,Support,Hard Support,6214921308,1633762811,1283,601545,1,87,Disruptor,Loss,0.6,1.8,0.036,0.394,0,0,2.4,2.5,0.5,0.75,0,0,8.98
94155156,Fly,Evil Geniuses,Support,Hard Support,6216713037,1633863075,2907,601853,1,68,Ancient Apparition,Loss,1.8,1.5,0.156,0.566,0,0,2.14285719,7,0,0.25,0,0.22661133,13.64146852
94155156,Fly,Evil Geniuses,Support,Hard Support,6215155071,1633778096,1436,601589,1,87,Disruptor,Win,0.6,2.4,0.048,0.57,0,0,1.8333333,4,0.5,0.75,0,0,10.7013333
94155156,Fly,Evil Geniuses,Support,Hard Support,6215226977,1633781295,3347,601589,1,75,Silencer,Win,0.9,0.9,0.168,0.656,0,0,2.1666666,9.5,2,1.5,0,0,17.7906666
94155156,Fly,Evil Geniuses,Support,Hard Support,6216644781,1633859680,1698,601853,1,87,Disruptor,Win,0.3,2.7,0.078,0.514,0,0,2.3478261,4,0.5,0.25,0,0,10.6898261
118134220,Faith_bian,PSG.LGD,Core,Off,6225151294,1634378329,2556,603238,1,77,Lycan,Win,0.6,2.7,1.209,1.146,3,0,2.5909092,0,0,0,0,0.69532595,11.94123515
118134220,Faith_bian,PSG.LGD,Core,Off,6225233668,1634382661,3173,603238,1,104,Legion Commander,Win,0.3,1.5,0.633,0.682,2,0,1.7142858,0,1,1,0,0,8.8292858
118134220,Faith_bian,PSG.LGD,Core,Off,6227492909,1634489786,2204,603588,2,77,Lycan,Loss,1.5,2.4,0.87,0.94,2,0,2.4999999,0.5,0.5,0.5,0,0.10164185,11.81164175
118134220,Faith_bian,PSG.LGD,Core,Off,6227305557,1634481511,3010,603588,2,4,Bloodseeker,Win,0.9,1.8,0.738,0.85,2,1,1.7441859,0,0.5,1,0,1.384702,11.9168879
